# Square Foot,Year Built,Price
1124.24,2020.00,2396.66
1163.64,2020.00,2313.22
1203.03,2020.00,2330.16
1242.42,2020.00,2297.87
1281.82,2020.00,2383.67
1321.21,2020.00,2309.66
1360.61,2020.00,2403.49
1400.00,2020.00,2375.11
1439.39,2020.00,2317.61
1478.79,2020.00,2334.12
1518.18,2020.00,2342.84
1557.58,2020.00,2428.01
1596.97,2020.00,2340.08
1636.36,2020.00,2482.22
1675.76,2020.00,2444.81
1715.15,2020.00,2520.18
1754.55,2020.00,2474.46
1793.94,2020.00,2360.43
1833.33,2020.00,2428.82
1872.73,2020.00,2409.03
1912.12,2020.00,2480.39
1951.52,2020.00,2510.03
1990.91,2020.00,2539.13
2030.30,2020.00,2408.99
2069.70,2020.00,2493.27
2109.09,2020.00,2460.60
2148.48,2020.00,2498.82
2187.88,2020.00,2464.48
2227.27,2020.00,2528.24
2266.67,2020.00,2477.99
2306.06,2020.00,2529.21
2345.45,2020.00,2563.04
2384.85,2020.00,2503.06
2424.24,2020.00,2403.17
2463.64,2020.00,2572.40
2503.03,2020.00,2621.08
2542.42,2020.00,2600.24
2581.82,2020.00,2552.53
2621.21,2020.00,2641.57
2660.61,2020.00,2604.21
2700.00,2020.00,2539.90
2739.39,2020.00,2627.49
2778.79,2020.00,2603.29
2818.18,2020.00,2599.81
2857.58,2020.00,2604.45
2896.97,2020.00,2583.01
2936.36,2020.00,2604.90
2975.76,2020.00,2554.04
3015.15,2020.00,2689.37
3054.55,2020.00,2594.90
3093.94,2020.00,2621.21
3133.33,2020.00,2651.69
3172.73,2020.00,2667.66
3212.12,2020.00,2606.43
3251.52,2020.00,2682.48
3290.91,2020.00,2574.14
3330.30,2020.00,2658.72
3369.70,2020.00,2564.37
3409.09,2020.00,2725.23
3448.48,2020.00,2641.50
3487.88,2020.00,2695.65
3527.27,2020.00,2714.69
3566.67,2020.00,2750.68
3606.06,2020.00,2654.12
3645.45,2020.00,2795.98
3684.85,2020.00,2686.15
3724.24,2020.00,2628.39
3763.64,2020.00,2779.57
3803.03,2020.00,2877.11
3842.42,2020.00,2828.72
3881.82,2020.00,2648.73
3921.21,2020.00,2741.55
3960.61,2020.00,2736.44
4000.00,2020.00,2710.60
100.00,2020.00,1900.27
139.39,2020.00,1930.93
178.79,2020.00,1938.42
218.18,2020.00,1899.69
257.58,2020.00,2042.13
296.97,2020.00,1946.05
336.36,2020.00,2020.65
375.76,2020.00,2066.99
415.15,2020.00,2051.68
454.55,2020.00,2132.14
493.94,2020.00,2059.53
533.33,2020.00,2183.46
572.73,2020.00,2122.33
612.12,2020.00,2102.12
651.52,2020.00,2213.25
690.91,2020.00,2151.01
730.30,2020.00,2229.31
769.70,2020.00,2160.22
809.09,2020.00,2181.99
848.48,2020.00,2233.05
887.88,2020.00,2240.29
927.27,2020.00,2219.47
966.67,2020.00,2267.55
1006.06,2020.00,2334.32
1045.45,2020.00,2326.92
1084.85,2020.00,2349.04
1124.24,2020.00,2290.91
1163.64,2020.00,2307.42
1203.03,2020.00,2381.13
1242.42,2020.00,2255.26
1281.82,2020.00,2196.70
1321.21,2020.00,2277.14
1360.61,2020.00,2434.39
1400.00,2020.00,2434.70
1439.39,2020.00,2409.15
1478.79,2020.00,2326.53
1518.18,2020.00,2327.10
1557.58,2020.00,2332.39
1596.97,2020.00,2401.03
1636.36,2020.00,2451.73
1675.76,2020.00,2403.65
1715.15,2020.00,2392.50
1754.55,2020.00,2414.77
1793.94,2020.00,2456.80
1833.33,2020.00,2368.13
1872.73,2020.00,2531.41
1912.12,2020.00,2439.09
1951.52,2020.00,2461.43
1990.91,2020.00,2451.37
2030.30,2020.00,2432.08
2069.70,2020.00,2576.17
2109.09,2020.00,2514.14
2148.48,2020.00,2456.65
2187.88,2020.00,2537.02
2227.27,2020.00,2507.47
2266.67,2020.00,2580.83
2306.06,2020.00,2567.72
2345.45,2020.00,2490.14
2384.85,2020.00,2549.65
2424.24,2020.00,2459.39
2463.64,2020.00,2550.19
2503.03,2020.00,2519.06
2542.42,2020.00,2508.92
2581.82,2020.00,2502.66
2621.21,2020.00,2593.08
2660.61,2020.00,2620.09
2700.00,2020.00,2490.70
2739.39,2020.00,2545.46
2778.79,2020.00,2538.06
2818.18,2020.00,2480.77
2857.58,2020.00,2539.20
2896.97,2020.00,2626.16
2936.36,2020.00,2653.10
2975.76,2020.00,2619.19
3015.15,2020.00,2693.05
3054.55,2020.00,2608.29
3093.94,2020.00,2574.90
3133.33,2020.00,2675.48
3172.73,2020.00,2673.05
3212.12,2020.00,2548.02
3251.52,2020.00,2697.75
3290.91,2020.00,2706.46
3330.30,2020.00,2721.29
3369.70,2020.00,2702.78
3409.09,2020.00,2686.39
3448.48,2020.00,2604.04
3487.88,2020.00,2802.93
3527.27,2020.00,2623.57
3566.67,2020.00,2715.52
3606.06,2020.00,2686.96
3645.45,2020.00,2743.58
3684.85,2020.00,2614.67
3724.24,2020.00,2655.20
3763.64,2020.00,2728.92
3803.03,2020.00,2685.64
3842.42,2020.00,2821.60
3881.82,2020.00,2700.23
3921.21,2020.00,2745.98
3960.61,2020.00,2658.86
4000.00,2020.00,2744.28
100.00,2020.00,1861.65
139.39,2020.00,1902.20
178.79,2020.00,1919.98
218.18,2020.00,1905.22
257.58,2020.00,2012.73
296.97,2020.00,1956.43
336.36,2020.00,2057.03
375.76,2020.00,2056.06
415.15,2020.00,2007.02
454.55,2020.00,2092.06
493.94,2020.00,2035.11
533.33,2020.00,2247.44
572.73,2020.00,2143.46
612.12,2020.00,2126.48
651.52,2020.00,2206.40
690.91,2020.00,2270.24
730.30,2020.00,2317.76
769.70,2020.00,2215.28
809.09,2020.00,2200.36
848.48,2020.00,2277.77
887.88,2020.00,2120.83
927.27,2020.00,2185.50
966.67,2020.00,2180.85
1006.06,2020.00,2371.10
1045.45,2020.00,2231.82
1084.85,2020.00,2264.00
1124.24,2020.00,2326.50
1163.64,2020.00,2333.44
1203.03,2020.00,2347.45
1242.42,2020.00,2285.11
1281.82,2020.00,2294.39
1321.21,2020.00,2373.57
1360.61,2020.00,2302.65
1400.00,2020.00,2266.37
1439.39,2020.00,2368.15
1478.79,2020.00,2368.03
1518.18,2020.00,2435.98
1557.58,2020.00,2404.88
1596.97,2020.00,2352.11
1636.36,2020.00,2332.11
1675.76,2020.00,2382.00
1715.15,2020.00,2481.11
1754.55,2020.00,2349.78
1793.94,2020.00,2439.91
1833.33,2020.00,2411.06
1872.73,2020.00,2472.70
1912.12,2020.00,2428.38
1951.52,2020.00,2442.15
1990.91,2020.00,2542.61
2030.30,2020.00,2423.46
2069.70,2020.00,2495.97
2109.09,2020.00,2485.46
2148.48,2020.00,2433.82
2187.88,2020.00,2471.11
2227.27,2020.00,2479.53
2266.67,2020.00,2507.88
2306.06,2020.00,2562.55
2345.45,2020.00,2464.74
2384.85,2020.00,2548.27
2424.24,2020.00,2499.35
2463.64,2020.00,2555.47
2503.03,2020.00,2531.65
2542.42,2020.00,2594.68
2581.82,2020.00,2582.37
2621.21,2020.00,2570.60
2660.61,2020.00,2514.11
2700.00,2020.00,2569.84
2739.39,2020.00,2523.08
2778.79,2020.00,2657.59
2818.18,2020.00,2561.68
2857.58,2020.00,2616.16
2896.97,2020.00,2632.73
2936.36,2020.00,2692.30
2975.76,2020.00,2548.56
3015.15,2020.00,2685.33
3054.55,2020.00,2521.28
3093.94,2020.00,2642.57
3133.33,2020.00,2635.85
3172.73,2020.00,2622.29
3212.12,2020.00,2699.56
3251.52,2020.00,2682.09
3290.91,2020.00,2740.26
3330.30,2020.00,2619.39
3369.70,2020.00,2697.07
3409.09,2020.00,2577.72
3448.48,2020.00,2667.02
3487.88,2020.00,2776.34
3527.27,2020.00,2653.50
3566.67,2020.00,2637.72
3606.06,2020.00,2711.76
3645.45,2020.00,2762.47
3684.85,2020.00,2648.15
3724.24,2020.00,2772.18
3763.64,2020.00,2685.34
3803.03,2020.00,2718.35
3842.42,2020.00,2739.57
3881.82,2020.00,2773.11
3921.21,2020.00,2746.66
3960.61,2020.00,2790.61
4000.00,2020.00,2766.14
100.00,2021.00,1920.32
139.39,2021.00,1900.52
178.79,2021.00,2062.60
218.18,2021.00,2019.68
257.58,2021.00,2043.03
296.97,2021.00,2058.90
336.36,2021.00,2104.55
375.76,2021.00,2159.50
415.15,2021.00,2069.53
454.55,2021.00,2131.90
493.94,2021.00,2197.93
533.33,2021.00,2166.45
572.73,2021.00,2166.16
612.12,2021.00,2197.81
651.52,2021.00,2234.18
690.91,2021.00,2159.93
730.30,2021.00,2286.06
769.70,2021.00,2174.91
809.09,2021.00,2275.51
848.48,2021.00,2308.36
887.88,2021.00,2281.40
927.27,2021.00,2359.23
966.67,2021.00,2332.70
1006.06,2021.00,2299.47
1045.45,2021.00,2287.99
1084.85,2021.00,2283.72
1124.24,2021.00,2351.45
1163.64,2021.00,2329.56
1203.03,2021.00,2364.78
1242.42,2021.00,2406.96
1281.82,2021.00,2424.52
1321.21,2021.00,2437.04
1360.61,2021.00,2378.64
1400.00,2021.00,2369.07
1439.39,2021.00,2451.37
1478.79,2021.00,2293.13
1518.18,2021.00,2442.55
1557.58,2021.00,2461.77
1596.97,2021.00,2414.42
1636.36,2021.00,2512.08
1675.76,2021.00,2433.08
1715.15,2021.00,2510.69
1754.55,2021.00,2509.30
1793.94,2021.00,2456.48
1833.33,2021.00,2493.43
1872.73,2021.00,2545.75
1912.12,2021.00,2500.42
1951.52,2021.00,2539.10
1990.91,2021.00,2523.37
2030.30,2021.00,2605.57
2069.70,2021.00,2553.13
2109.09,2021.00,2544.76
2148.48,2021.00,2506.31
2187.88,2021.00,2505.03
2227.27,2021.00,2486.78
2266.67,2021.00,2555.38
2306.06,2021.00,2460.01
2345.45,2021.00,2616.93
2384.85,2021.00,2583.06
2424.24,2021.00,2610.77
2463.64,2021.00,2602.25
2503.03,2021.00,2585.15
2542.42,2021.00,2729.79
2581.82,2021.00,2551.88
2621.21,2021.00,2555.95
2660.61,2021.00,2551.78
2700.00,2021.00,2661.79
2739.39,2021.00,2670.41
2778.79,2021.00,2595.82
2818.18,2021.00,2696.82
2857.58,2021.00,2547.00
2896.97,2021.00,2648.53
2936.36,2021.00,2697.51
2975.76,2021.00,2702.59
3015.15,2021.00,2602.89
3054.55,2021.00,2811.19
3093.94,2021.00,2802.92
3133.33,2021.00,2711.20
3172.73,2021.00,2735.99
3212.12,2021.00,2823.48
3251.52,2021.00,2698.35
3290.91,2021.00,2774.85
3330.30,2021.00,2667.62
3369.70,2021.00,2745.19
3409.09,2021.00,2724.07
3448.48,2021.00,2747.03
3487.88,2021.00,2746.47
3527.27,2021.00,2757.53
3566.67,2021.00,2749.40
3606.06,2021.00,2715.40
3645.45,2021.00,2660.35
3684.85,2021.00,2751.06
3724.24,2021.00,2765.48
3763.64,2021.00,2805.10
3803.03,2021.00,2829.69
3842.42,2021.00,2869.45
3881.82,2021.00,2878.03
3921.21,2021.00,2771.02
3960.61,2021.00,2856.17
4000.00,2021.00,2751.87
100.00,2021.00,1907.09
139.39,2021.00,2042.37
178.79,2021.00,2019.11
218.18,2021.00,2006.00
257.58,2021.00,2050.02
296.97,2021.00,2098.42
336.36,2021.00,2067.62
375.76,2021.00,2015.29
415.15,2021.00,2144.51
454.55,2021.00,2177.88
493.94,2021.00,2188.75
533.33,2021.00,2202.13
572.73,2021.00,2129.77
612.12,2021.00,2165.34
651.52,2021.00,2243.46
690.91,2021.00,2324.50
730.30,2021.00,2277.60
769.70,2021.00,2295.82
809.09,2021.00,2318.90
848.48,2021.00,2215.33
887.88,2021.00,2312.71
927.27,2021.00,2281.10
966.67,2021.00,2356.93
1006.06,2021.00,2388.28
1045.45,2021.00,2418.82
1084.85,2021.00,2449.24
1124.24,2021.00,2367.90
1163.64,2021.00,2381.95
1203.03,2021.00,2375.88
1242.42,2021.00,2308.50
1281.82,2021.00,2475.67
1321.21,2021.00,2413.42
1360.61,2021.00,2424.71
1400.00,2021.00,2404.40
1439.39,2021.00,2481.28
1478.79,2021.00,2385.90
1518.18,2021.00,2429.34
1557.58,2021.00,2453.46
1596.97,2021.00,2433.90
1636.36,2021.00,2409.22
1675.76,2021.00,2506.99
1715.15,2021.00,2442.53
1754.55,2021.00,2466.22
1793.94,2021.00,2440.69
1833.33,2021.00,2465.38
1872.73,2021.00,2519.54
1912.12,2021.00,2461.39
1951.52,2021.00,2504.13
1990.91,2021.00,2514.63
2030.30,2021.00,2572.55
2069.70,2021.00,2606.69
2109.09,2021.00,2601.13
2148.48,2021.00,2441.96
2187.88,2021.00,2540.62
2227.27,2021.00,2513.36
2266.67,2021.00,2537.84
2306.06,2021.00,2626.59
2345.45,2021.00,2575.07
2384.85,2021.00,2456.51
2424.24,2021.00,2614.54
2463.64,2021.00,2664.25
2503.03,2021.00,2722.89
2542.42,2021.00,2735.67
2581.82,2021.00,2631.65
2621.21,2021.00,2560.37
2660.61,2021.00,2617.95
2700.00,2021.00,2642.58
2739.39,2021.00,2620.14
2778.79,2021.00,2623.83
2818.18,2021.00,2595.55
2857.58,2021.00,2670.38
2896.97,2021.00,2559.24
2936.36,2021.00,2713.04
2975.76,2021.00,2784.90
3015.15,2021.00,2641.40
3054.55,2021.00,2744.17
3093.94,2021.00,2656.03
3133.33,2021.00,2825.35
3172.73,2021.00,2659.64
3212.12,2021.00,2618.27
3251.52,2021.00,2721.03
3290.91,2021.00,2733.62
3330.30,2021.00,2698.26
3369.70,2021.00,2805.61
3409.09,2021.00,2760.53
3448.48,2021.00,2756.38
3487.88,2021.00,2771.01
3527.27,2021.00,2777.15
3566.67,2021.00,2831.04
3606.06,2021.00,2837.88
3645.45,2021.00,2882.77
3684.85,2021.00,2848.54
3724.24,2021.00,2846.62
3763.64,2021.00,2802.23
3803.03,2021.00,2755.63
3842.42,2021.00,2827.24
3881.82,2021.00,2803.47
3921.21,2021.00,2781.49
3960.61,2021.00,2890.37
4000.00,2021.00,2780.87
100.00,2022.00,1930.19
139.39,2022.00,1988.52
178.79,2022.00,2023.02
218.18,2022.00,2067.31
257.58,2022.00,2003.91
296.97,2022.00,2158.19
336.36,2022.00,2186.02
375.76,2022.00,2194.41
415.15,2022.00,2151.96
454.55,2022.00,2120.01
493.94,2022.00,2256.80
533.33,2022.00,2251.27
572.73,2022.00,2205.70
612.12,2022.00,2199.87
651.52,2022.00,2313.02
690.91,2022.00,2338.47
730.30,2022.00,2401.89
769.70,2022.00,2331.79
809.09,2022.00,2237.29
848.48,2022.00,2257.92
887.88,2022.00,2426.16
927.27,2022.00,2404.92
966.67,2022.00,2264.38
1006.06,2022.00,2331.10
1045.45,2022.00,2455.17
1084.85,2022.00,2396.74
1124.24,2022.00,2386.37
1163.64,2022.00,2389.16
1203.03,2022.00,2424.27
1242.42,2022.00,2416.74
1281.82,2022.00,2407.14
1321.21,2022.00,2513.77
1360.61,2022.00,2519.31
1400.00,2022.00,2448.13
1439.39,2022.00,2553.14
1478.79,2022.00,2515.31
1518.18,2022.00,2496.25
1557.58,2022.00,2491.68
1596.97,2022.00,2534.12
1636.36,2022.00,2465.42
1675.76,2022.00,2581.21
1715.15,2022.00,2440.18
1754.55,2022.00,2545.26
1793.94,2022.00,2599.81
1833.33,2022.00,2578.11
1872.73,2022.00,2508.41
1912.12,2022.00,2551.44
1951.52,2022.00,2544.98
1990.91,2022.00,2620.76
2030.30,2022.00,2575.99
2069.70,2022.00,2705.01
2109.09,2022.00,2627.55
2148.48,2022.00,2649.87
2187.88,2022.00,2587.74
2227.27,2022.00,2621.23
2266.67,2022.00,2678.47
2306.06,2022.00,2611.10
2345.45,2022.00,2703.86
2384.85,2022.00,2555.43
2424.24,2022.00,2564.00
2463.64,2022.00,2705.26
2503.03,2022.00,2647.11
2542.42,2022.00,2646.36
2581.82,2022.00,2690.53
2621.21,2022.00,2802.23
2660.61,2022.00,2684.93
2700.00,2022.00,2776.85
2739.39,2022.00,2694.23
2778.79,2022.00,2736.44
2818.18,2022.00,2688.14
2857.58,2022.00,2762.13
2896.97,2022.00,2671.54
2936.36,2022.00,2832.25
2975.76,2022.00,2759.78
3015.15,2022.00,2785.44
3054.55,2022.00,2746.14
3093.94,2022.00,2741.51
3133.33,2022.00,2766.74
3172.73,2022.00,2805.73
3212.12,2022.00,2866.41
3251.52,2022.00,2750.16
3290.91,2022.00,2849.50
3330.30,2022.00,2763.78
3369.70,2022.00,2801.99
3409.09,2022.00,2733.19
3448.48,2022.00,2774.60
3487.88,2022.00,2886.62
3527.27,2022.00,2856.53
3566.67,2022.00,2834.73
3606.06,2022.00,2823.19
3645.45,2022.00,2795.49
3684.85,2022.00,2812.87
3724.24,2022.00,2752.25
3763.64,2022.00,2871.46
3803.03,2022.00,2873.09
3842.42,2022.00,2861.78
3881.82,2022.00,2893.62
3921.21,2022.00,2782.89
3960.61,2022.00,2814.32
4000.00,2022.00,2934.01
100.00,2022.00,1895.61
139.39,2022.00,2062.04
178.79,2022.00,2004.58
218.18,2022.00,1970.51
257.58,2022.00,2103.48
296.97,2022.00,2084.92
336.36,2022.00,2175.48
375.76,2022.00,2177.63
415.15,2022.00,2203.21
454.55,2022.00,2220.55
493.94,2022.00,2197.78
533.33,2022.00,2225.18
572.73,2022.00,2243.15
612.12,2022.00,2286.29
651.52,2022.00,2302.51
690.91,2022.00,2275.51
730.30,2022.00,2267.74
769.70,2022.00,2343.63
809.09,2022.00,2320.36
848.48,2022.00,2389.52
887.88,2022.00,2318.21
927.27,2022.00,2369.12
966.67,2022.00,2425.02
1006.06,2022.00,2365.33
1045.45,2022.00,2404.98
1084.85,2022.00,2391.88
1124.24,2022.00,2390.21
1163.64,2022.00,2396.82
1203.03,2022.00,2468.52
1242.42,2022.00,2440.57
1281.82,2022.00,2458.19
1321.21,2022.00,2504.60
1360.61,2022.00,2436.14
1400.00,2022.00,2464.88
1439.39,2022.00,2456.66
1478.79,2022.00,2513.44
1518.18,2022.00,2522.58
1557.58,2022.00,2507.42
1596.97,2022.00,2482.62
1636.36,2022.00,2408.51
1675.76,2022.00,2551.54
1715.15,2022.00,2465.10
1754.55,2022.00,2534.55
1793.94,2022.00,2570.67
1833.33,2022.00,2581.26
1872.73,2022.00,2603.50
1912.12,2022.00,2484.04
1951.52,2022.00,2522.02
1990.91,2022.00,2536.79
2030.30,2022.00,2664.95
2069.70,2022.00,2607.31
2109.09,2022.00,2561.91
2148.48,2022.00,2611.58
2187.88,2022.00,2645.61
2227.27,2022.00,2612.06
2266.67,2022.00,2655.64
2306.06,2022.00,2582.66
2345.45,2022.00,2653.49
2384.85,2022.00,2684.77
2424.24,2022.00,2580.93
2463.64,2022.00,2724.13
2503.03,2022.00,2697.60
2542.42,2022.00,2712.55
2581.82,2022.00,2680.81
2621.21,2022.00,2648.65
2660.61,2022.00,2646.27
2700.00,2022.00,2719.01
2739.39,2022.00,2769.24
2778.79,2022.00,2782.45
2818.18,2022.00,2776.32
2857.58,2022.00,2761.74
2896.97,2022.00,2709.04
2936.36,2022.00,2627.50
2975.76,2022.00,2745.30
3015.15,2022.00,2716.90
3054.55,2022.00,2764.52
3093.94,2022.00,2764.16
3133.33,2022.00,2760.77
3172.73,2022.00,2805.74
3212.12,2022.00,2768.12
3251.52,2022.00,2811.94
3290.91,2022.00,2815.62
3330.30,2022.00,2908.54
3369.70,2022.00,2865.79
3409.09,2022.00,2771.79
3448.48,2022.00,2853.51
3487.88,2022.00,2873.43
3527.27,2022.00,2895.89
3566.67,2022.00,2833.44
3606.06,2022.00,2786.07
3645.45,2022.00,2743.46
3684.85,2022.00,2862.95
3724.24,2022.00,2774.86
3763.64,2022.00,2924.38
3803.03,2022.00,2792.61
3842.42,2022.00,2810.90
3881.82,2022.00,2864.97
3921.21,2022.00,2840.70
3960.61,2022.00,2843.03
4000.00,2022.00,2829.08
100.00,2022.00,1944.02
139.39,2022.00,2008.21
178.79,2022.00,2104.66
218.18,2022.00,2126.75
257.58,2022.00,2066.59
296.97,2022.00,2125.75
336.36,2022.00,2198.30
375.76,2022.00,2250.71
415.15,2022.00,2242.05
454.55,2022.00,2167.09
493.94,2022.00,2244.70
533.33,2022.00,2249.77
572.73,2022.00,2166.88
612.12,2022.00,2328.17
651.52,2022.00,2286.64
690.91,2022.00,2270.37
730.30,2022.00,2342.71
769.70,2022.00,2367.53
809.09,2022.00,2344.23
848.48,2022.00,2413.86
887.88,2022.00,2374.71
927.27,2022.00,2455.37
966.67,2022.00,2273.00
1006.06,2022.00,2391.56
1045.45,2022.00,2443.37
1084.85,2022.00,2387.43
1124.24,2022.00,2458.61
1163.64,2022.00,2459.10
1203.03,2022.00,2441.34
1242.42,2022.00,2492.28
1281.82,2022.00,2486.40
1321.21,2022.00,2442.04
1360.61,2022.00,2551.70
1400.00,2022.00,2507.19
1439.39,2022.00,2468.65
1478.79,2022.00,2572.04
1518.18,2022.00,2544.42
1557.58,2022.00,2526.17
1596.97,2022.00,2524.33
1636.36,2022.00,2521.68
1675.76,2022.00,2506.64
1715.15,2022.00,2613.63
1754.55,2022.00,2568.31
1793.94,2022.00,2498.22
1833.33,2022.00,2563.27
1872.73,2022.00,2554.76
1912.12,2022.00,2579.88
1951.52,2022.00,2523.79
1990.91,2022.00,2557.55
2030.30,2022.00,2536.77
2069.70,2022.00,2585.60
2109.09,2022.00,2651.08
2148.48,2022.00,2588.31
2187.88,2022.00,2606.70
2227.27,2022.00,2597.96
2266.67,2022.00,2738.22
2306.06,2022.00,2653.49
2345.45,2022.00,2656.46
2384.85,2022.00,2646.79
2424.24,2022.00,2682.01
2463.64,2022.00,2652.94
2503.03,2022.00,2697.88
2542.42,2022.00,2748.54
2581.82,2022.00,2730.11
2621.21,2022.00,2695.94
2660.61,2022.00,2681.57
2700.00,2022.00,2732.49
2739.39,2022.00,2734.86
2778.79,2022.00,2734.10
2818.18,2022.00,2739.01
2857.58,2022.00,2814.41
2896.97,2022.00,2735.62
2936.36,2022.00,2787.70
2975.76,2022.00,2729.42
3015.15,2022.00,2732.09
3054.55,2022.00,2642.65
3093.94,2022.00,2718.40
3133.33,2022.00,2739.77
3172.73,2022.00,2831.30
3212.12,2022.00,2771.80
3251.52,2022.00,2834.91
3290.91,2022.00,2741.81
3330.30,2022.00,2775.45
3369.70,2022.00,2736.63
3409.09,2022.00,2796.43
3448.48,2022.00,2803.28
3487.88,2022.00,2866.06
3527.27,2022.00,2801.12
3566.67,2022.00,2826.91
3606.06,2022.00,2836.20
3645.45,2022.00,2883.06
3684.85,2022.00,2833.66
3724.24,2022.00,2879.15
3763.64,2022.00,2878.53
3803.03,2022.00,2859.65
3842.42,2022.00,2842.31
3881.82,2022.00,2831.34
3921.21,2022.00,2826.30
3960.61,2022.00,2828.90
4000.00,2022.00,2896.49
100.00,2022.00,1895.18
139.39,2022.00,2073.14
178.79,2022.00,2111.41
218.18,2022.00,2071.98
257.58,2022.00,2107.47
296.97,2022.00,2196.54
336.36,2022.00,2184.50
375.76,2022.00,2227.24
415.15,2022.00,2247.39
454.55,2022.00,2279.59
493.94,2022.00,2228.08
533.33,2022.00,2267.68
572.73,2022.00,2245.95
612.12,2022.00,2198.59
651.52,2022.00,2277.09
690.91,2022.00,2294.71
730.30,2022.00,2337.44
769.70,2022.00,2315.93
809.09,2022.00,2290.41
848.48,2022.00,2256.94
887.88,2022.00,2327.18
927.27,2022.00,2473.08
966.67,2022.00,2512.09
1006.06,2022.00,2400.05
1045.45,2022.00,2364.63
1084.85,2022.00,2421.16
1124.24,2022.00,2428.35
1163.64,2022.00,2409.03
1203.03,2022.00,2393.74
1242.42,2022.00,2466.05
1281.82,2022.00,2485.30
1321.21,2022.00,2318.11
1360.61,2022.00,2535.96
1400.00,2022.00,2499.47
1439.39,2022.00,2478.25
1478.79,2022.00,2522.28
1518.18,2022.00,2464.12
1557.58,2022.00,2530.91
1596.97,2022.00,2484.36
1636.36,2022.00,2505.46
1675.76,2022.00,2534.16
1715.15,2022.00,2545.14
1754.55,2022.00,2467.27
1793.94,2022.00,2504.89
1833.33,2022.00,2561.25
1872.73,2022.00,2634.70
1912.12,2022.00,2573.19
1951.52,2022.00,2485.26
1990.91,2022.00,2560.68
2030.30,2022.00,2531.97
2069.70,2022.00,2605.01
2109.09,2022.00,2618.29
2148.48,2022.00,2709.39
2187.88,2022.00,2570.90
2227.27,2022.00,2648.34
2266.67,2022.00,2604.39
2306.06,2022.00,2641.88
2345.45,2022.00,2562.15
2384.85,2022.00,2650.33
2424.24,2022.00,2687.36
2463.64,2022.00,2679.02
2503.03,2022.00,2731.10
2542.42,2022.00,2659.69
2581.82,2022.00,2552.35
2621.21,2022.00,2665.80
2660.61,2022.00,2722.92
2700.00,2022.00,2644.81
2739.39,2022.00,2705.47
2778.79,2022.00,2723.09
2818.18,2022.00,2707.33
2857.58,2022.00,2718.28
2896.97,2022.00,2820.60
2936.36,2022.00,2721.94
2975.76,2022.00,2700.22
3015.15,2022.00,2800.71
3054.55,2022.00,2781.99
3093.94,2022.00,2747.95
3133.33,2022.00,2785.38
3172.73,2022.00,2823.13
3212.12,2022.00,2692.88
3251.52,2022.00,2730.52
3290.91,2022.00,2809.34
3330.30,2022.00,2788.01
3369.70,2022.00,2803.54
3409.09,2022.00,2843.07
3448.48,2022.00,2725.16
3487.88,2022.00,2844.80
3527.27,2022.00,2697.42
3566.67,2022.00,2810.55
3606.06,2022.00,2893.60
3645.45,2022.00,2773.40
3684.85,2022.00,2809.20
3724.24,2022.00,2828.33
3763.64,2022.00,2907.89
3803.03,2022.00,2895.66
3842.42,2022.00,2845.34
3881.82,2022.00,2768.56
3921.21,2022.00,2884.02
3960.61,2022.00,2877.66
4000.00,2022.00,2915.66
100.00,2023.00,2077.36
139.39,2023.00,2096.29
178.79,2023.00,2158.02
218.18,2023.00,2116.08
257.58,2023.00,2178.40
296.97,2023.00,2142.64
336.36,2023.00,2238.39
375.76,2023.00,2216.60
415.15,2023.00,2235.23
454.55,2023.00,2245.15
493.94,2023.00,2290.70
533.33,2023.00,2272.00
572.73,2023.00,2290.94
612.12,2023.00,2295.22
651.52,2023.00,2345.93
690.91,2023.00,2371.90
730.30,2023.00,2421.66
769.70,2023.00,2388.81
809.09,2023.00,2404.58
848.48,2023.00,2276.49
887.88,2023.00,2454.87
927.27,2023.00,2547.50
966.67,2023.00,2425.11
1006.06,2023.00,2393.19
1045.45,2023.00,2502.06
1084.85,2023.00,2539.11
1124.24,2023.00,2408.24
1163.64,2023.00,2526.26
1203.03,2023.00,2501.55
1242.42,2023.00,2526.84
1281.82,2023.00,2572.46
1321.21,2023.00,2529.46
1360.61,2023.00,2608.29
1400.00,2023.00,2583.14
1439.39,2023.00,2541.33
1478.79,2023.00,2565.18
1518.18,2023.00,2514.31
1557.58,2023.00,2611.43
1596.97,2023.00,2531.94
1636.36,2023.00,2639.84
1675.76,2023.00,2585.74
1715.15,2023.00,2646.06
1754.55,2023.00,2552.33
1793.94,2023.00,2621.41
1833.33,2023.00,2586.39
1872.73,2023.00,2658.72
1912.12,2023.00,2653.39
1951.52,2023.00,2731.66
1990.91,2023.00,2727.18
2030.30,2023.00,2687.18
2069.70,2023.00,2653.76
2109.09,2023.00,2708.57
2148.48,2023.00,2663.59
2187.88,2023.00,2672.50
2227.27,2023.00,2756.50
2266.67,2023.00,2710.32
2306.06,2023.00,2690.77
2345.45,2023.00,2742.23
2384.85,2023.00,2680.74
2424.24,2023.00,2705.54
2463.64,2023.00,2772.33
2503.03,2023.00,2751.52
2542.42,2023.00,2725.64
2581.82,2023.00,2776.03
2621.21,2023.00,2731.10
2660.61,2023.00,2711.11
2700.00,2023.00,2735.59
2739.39,2023.00,2797.39
2778.79,2023.00,2721.77
2818.18,2023.00,2727.42
2857.58,2023.00,2757.96
2896.97,2023.00,2776.67
